north,east,down,yaw,pitch,roll
-0.46863576769828796,0.7962767481803894,-0.19462494552135468,2.8256759643554688,0.05347138270735741,-2.735316753387451
-0.46863576769828796,0.7962767481803894,-0.19462494552135468,2.8256759643554688,0.05347138270735741,-2.735316753387451
-0.46863576769828796,0.7962767481803894,-0.19462494552135468,2.8256759643554688,0.05347138270735741,-2.735316753387451
-0.46863576769828796,0.7962767481803894,-0.19462494552135468,2.8256759643554688,0.05347138270735741,-2.735316753387451
-0.46863576769828796,0.7962767481803894,-0.19462494552135468,2.8256783485412598,0.053488947451114655,-2.7353382110595703
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.8256783485412598,0.053488947451114655,-2.7353382110595703
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.8256783485412598,0.053488947451114655,-2.7353382110595703
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.4696780741214752,0.8031207323074341,-0.21198660135269165,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.825643301010132,0.053476348519325256,-2.7353572845458984
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.825638771057129,0.05346884950995445,-2.735356569290161
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.8256378173828125,0.0534609779715538,-2.7353527545928955
-0.46969518065452576,0.8031882643699646,-0.211932972073555,2.8256301879882812,0.05347960442304611,-2.735334873199463
-0.4697260558605194,0.8032488226890564,-0.21180188655853271,2.8256301879882812,0.05347960442304611,-2.735334873199463
-0.4697260558605194,0.8032488226890564,-0.21180188655853271,2.8256382942199707,0.05347130820155144,-2.735323905944824
-0.4697260558605194,0.8032488226890564,-0.21180188655853271,2.8256261348724365,0.05345788970589638,-2.735337018966675
-0.4697260558605194,0.8032488226890564,-0.21180188655853271,2.8256261348724365,0.05345788970589638,-2.735337018966675
-0.4697260558605194,0.8032488226890564,-0.21180188655853271,2.8256335258483887,0.053469665348529816,-2.735323667526245
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.8256335258483887,0.053469665348529816,-2.735323667526245
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.82564115524292,0.05346190929412842,-2.735337972640991
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.825645923614502,0.05346778407692909,-2.7353343963623047
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.825624465942383,0.05344940349459648,-2.7353484630584717
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.825622081756592,0.05346130579710007,-2.7353413105010986
-0.4697008728981018,0.8033164739608765,-0.21184200048446655,2.825622081756592,0.05346130579710007,-2.7353413105010986
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.825622081756592,0.05346130579710007,-2.7353413105010986
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.825622081756592,0.05346130579710007,-2.7353413105010986
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.825622081756592,0.05346130579710007,-2.7353413105010986
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.825622320175171,0.053465768694877625,-2.735337972640991
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.8256256580352783,0.053469784557819366,-2.735332727432251
-0.4696919322013855,0.8033661246299744,-0.21189485490322113,2.8256118297576904,0.0534680113196373,-2.735340118408203
-0.46969833970069885,0.8034160137176514,-0.21183107793331146,2.8256118297576904,0.0534680113196373,-2.735340118408203
-0.46969833970069885,0.8034160137176514,-0.21183107793331146,2.825594663619995,0.053475942462682724,-2.7353436946868896
-0.46969833970069885,0.8034160137176514,-0.21183107793331146,2.8255887031555176,0.053479425609111786,-2.735344409942627
-0.46969833970069885,0.8034160137176514,-0.21183107793331146,2.825582981109619,0.053471777588129044,-2.7353572845458984
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.825582981109619,0.053471777588129044,-2.7353572845458984
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.825575590133667,0.053501371294260025,-2.735341787338257
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.825575590133667,0.053501371294260025,-2.735341787338257
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.8255672454833984,0.05349957197904587,-2.735341787338257
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.8255627155303955,0.053510237485170364,-2.735325813293457
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.825561285018921,0.05351739376783371,-2.735319137573242
-0.4696999490261078,0.8034484386444092,-0.21171338856220245,2.825561285018921,0.05351739376783371,-2.735319137573242
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.825561285018921,0.05351739376783371,-2.735319137573242
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.825561285018921,0.05351739376783371,-2.735319137573242
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.825561285018921,0.05351739376783371,-2.735319137573242
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.825547218322754,0.05352364480495453,-2.7353291511535645
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.8255503177642822,0.053531672805547714,-2.735328435897827
-0.4696676433086395,0.8034670948982239,-0.21163979172706604,2.825556755065918,0.05353584513068199,-2.735330820083618
-0.46965518593788147,0.8034791946411133,-0.21160970628261566,2.825556755065918,0.05353584513068199,-2.735330820083618
-0.46965518593788147,0.8034791946411133,-0.21160970628261566,2.825556755065918,0.05353584513068199,-2.735330820083618
-0.46965518593788147,0.8034791946411133,-0.21160970628261566,2.8255527019500732,0.05352173373103142,-2.7353410720825195
-0.46965518593788147,0.8034791946411133,-0.21160970628261566,2.825552463531494,0.05350096896290779,-2.735349178314209
-0.46965518593788147,0.8034791946411133,-0.21160970628261566,2.8255655765533447,0.053507376462221146,-2.7353532314300537
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.825559377670288,0.05350755900144577,-2.7353498935699463
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.825559377670288,0.05350755900144577,-2.7353498935699463
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.825559616088867,0.053503502160310745,-2.7353410720825195
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.8255605697631836,0.05351400747895241,-2.735330820083618
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.8255529403686523,0.05349978804588318,-2.7353355884552
-0.469668447971344,0.8034809827804565,-0.21158543229103088,2.8255529403686523,0.05349978804588318,-2.7353355884552
-0.4696398675441742,0.8034709692001343,-0.21160021424293518,2.8255529403686523,0.05349978804588318,-2.7353355884552
-0.4696398675441742,0.8034709692001343,-0.21160021424293518,2.8255529403686523,0.05349978804588318,-2.7353355884552
-0.4696398675441742,0.8034709692001343,-0.21160021424293518,2.8255529403686523,0.05349978804588318,-2.7353355884552
-0.4696398675441742,0.8034709692001343,-0.21160021424293518,2.825544834136963,0.05350782349705696,-2.7353286743164062
-0.4696398675441742,0.8034709692001343,-0.21160021424293518,2.82554030418396,0.05350653827190399,-2.735330820083618
-0.46960943937301636,0.8034459352493286,-0.21158665418624878,2.825547933578491,0.05349979177117348,-2.735318183898926
-0.46960943937301636,0.8034459352493286,-0.21158665418624878,2.825547933578491,0.05349979177117348,-2.735318183898926
-0.46960943937301636,0.8034459352493286,-0.21158665418624878,2.825547933578491,0.05349668860435486,-2.7352941036224365
-0.46960943937301636,0.8034459352493286,-0.21158665418624878,2.825549364089966,0.05349639058113098,-2.7352986335754395
-0.46960943937301636,0.8034459352493286,-0.21158665418624878,2.8255391120910645,0.05349787324666977,-2.735290765762329
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.8255391120910645,0.05349787324666977,-2.735290765762329
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825535535812378,0.05350615084171295,-2.7352848052978516
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825526237487793,0.053509388118982315,-2.7352964878082275
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825528383255005,0.05351105332374573,-2.7352983951568604
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695992171764374,0.8034083247184753,-0.21149206161499023,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.825533151626587,0.05351322889328003,-2.735292911529541
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.8255441188812256,0.053503889590501785,-2.7352898120880127
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.8255441188812256,0.053503889590501785,-2.7352898120880127
-0.4695962071418762,0.8033663630485535,-0.21141491830348969,2.825547218322754,0.053507450968027115,-2.73529314994812
-0.469575434923172,0.8033201694488525,-0.21156832575798035,2.8255443572998047,0.05351809412240982,-2.7352895736694336
-0.469575434923172,0.8033201694488525,-0.21156832575798035,2.8255443572998047,0.05351809412240982,-2.7352895736694336
-0.469575434923172,0.8033201694488525,-0.21156832575798035,2.8255529403686523,0.05352459475398064,-2.7352962493896484
-0.469575434923172,0.8033201694488525,-0.21156832575798035,2.8255679607391357,0.053522057831287384,-2.735299825668335
-0.469575434923172,0.8033201694488525,-0.21156832575798035,2.825568675994873,0.053522877395153046,-2.73530912399292
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.825568675994873,0.053522877395153046,-2.73530912399292
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.8255696296691895,0.05350300297141075,-2.7353105545043945
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.8255934715270996,0.05350644513964653,-2.7352964878082275
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.825613021850586,0.05350964143872261,-2.735285997390747
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.8256137371063232,0.053502894937992096,-2.7352912425994873
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.8256137371063232,0.053502894937992096,-2.7352912425994873
-0.4695838987827301,0.8032641410827637,-0.2115985006093979,2.8256137371063232,0.053502894937992096,-2.7352912425994873
-0.46961840987205505,0.8032030463218689,-0.2115882784128189,2.8256137371063232,0.053502894937992096,-2.7352912425994873
-0.46961840987205505,0.8032030463218689,-0.2115882784128189,2.8256137371063232,0.053502894937992096,-2.7352912425994873
-0.46961840987205505,0.8032030463218689,-0.2115882784128189,2.8256094455718994,0.053501762449741364,-2.735302686691284
-0.46961840987205505,0.8032030463218689,-0.2115882784128189,2.825606346130371,0.05349944904446602,-2.735297918319702
-0.46961840987205505,0.8032030463218689,-0.2115882784128189,2.825622081756592,0.05349987372756004,-2.735285997390747
-0.4696221947669983,0.8031513690948486,-0.21166320145130157,2.825622081756592,0.05349987372756004,-2.735285997390747
-0.4696221947669983,0.8031513690948486,-0.21166320145130157,2.825622081756592,0.05349987372756004,-2.735285997390747
-0.4696221947669983,0.8031513690948486,-0.21166320145130157,2.825623035430908,0.053498510271310806,-2.7353084087371826
-0.4696221947669983,0.8031513690948486,-0.21166320145130157,2.825627565383911,0.05350607633590698,-2.735313892364502
-0.4696221947669983,0.8031513690948486,-0.21166320145130157,2.8256475925445557,0.05350625887513161,-2.735297918319702
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.8256475925445557,0.05350625887513161,-2.735297918319702
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825657367706299,0.053502146154642105,-2.7353060245513916
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825667142868042,0.05351279675960541,-2.735281229019165
-0.46963414549827576,0.8030984997749329,-0.2119208723306656,2.825667142868042,0.05351279675960541,-2.735281229019165
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256707191467285,0.05350864306092262,-2.735276699066162
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256707191467285,0.05350864306092262,-2.735276699066162
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256728649139404,0.05351316183805466,-2.7352778911590576
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256726264953613,0.053513798862695694,-2.7352914810180664
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256783485412598,0.053516935557127,-2.735295295715332
-0.46964970231056213,0.8030704855918884,-0.21203415095806122,2.8256783485412598,0.053516935557127,-2.735295295715332
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256783485412598,0.053516935557127,-2.735295295715332
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256783485412598,0.05351553484797478,-2.7353076934814453
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256804943084717,0.053512487560510635,-2.735299587249756
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256804943084717,0.053512487560510635,-2.735299587249756
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256804943084717,0.053512487560510635,-2.735299587249756
-0.46966853737831116,0.8030381202697754,-0.21217049658298492,2.8256804943084717,0.05350005626678467,-2.7353010177612305
-0.46970054507255554,0.8029881119728088,-0.21234196424484253,2.8256852626800537,0.05349697917699814,-2.7352969646453857
